,CachoVerdeHa,CachoVerdeHa_1,CachoMaduroHa,CachoMaduroHa_1,ProducaoTon,AnteseHa_4,AnteseHa_5,AnteseHa_6,Fator 1,Fator 2,Rank
15,623.4463216985969,556.5733581292537,83.33019761763369,68.80444669921792,59.88963038333333,3.946774443851871,0.3119858779353676,2.824778695366213,-0.17400333455889075,0.41214178405595464,-0.025372673117019684
16,513.7513335704125,623.4463216985969,57.17816500711238,83.33019761763369,59.91420021790541,2.907062921433244,3.946774443851871,0.3119858779353676,-0.2497691161958408,0.2328975577661327,-0.1301107338587838
17,490.0922718187874,513.7513335704125,50.52831445702865,57.17816500711238,61.3936439949367,0.0,2.907062921433244,3.946774443851871,-0.710579752621136,-0.10067071724130051,-0.5695133839473785
18,518.76127411805,490.0922718187874,54.7768010046809,50.52831445702865,60.04252852711497,11.6129160857549,0.0,2.907062921433244,-0.2756896993766391,0.6032475098773585,-0.05319384632491564
19,472.7599486521181,518.76127411805,45.74374197689345,54.7768010046809,64.76821243638211,6.759439753158523,11.6129160857549,0.0,0.05661343501672575,0.2891276276913266,0.11879728351633208
20,461.25,472.7599486521181,54.02089783281734,45.74374197689345,69.6632726282353,4.560810810810811,6.759439753158523,11.6129160857549,0.2200929947361137,-0.47705114883784,0.043653159432443744
21,375.422600619195,461.25,58.98761609907121,54.02089783281734,77.6851048009804,2.932045303131246,4.560810810810811,6.759439753158523,-0.08063566002622616,-0.5630410677805783,-0.20870564378715775
22,309.2179936141724,375.422600619195,59.19198681635596,58.98761609907121,72.43350866731897,2.666400274003882,2.932045303131246,4.560810810810811,-0.41229297418303695,-0.7623762382699973,-0.5143134513629208
23,304.7737081884666,309.2179936141724,52.31836710226592,59.19198681635596,63.45047156264237,1.624679075738126,2.666400274003882,2.932045303131246,-0.8134791999226336,-0.8031015751730304,-0.83164659889152
24,356.4749082007344,304.7737081884666,51.34332925336598,52.31836710226592,55.48402023514212,1.142414860681115,1.624679075738126,2.666400274003882,-1.0868449640355233,-0.5870237890516367,-0.9841895225214096
25,447.783637108335,356.4749082007344,52.77800532459554,51.34332925336598,51.63583121789883,1.748452012383901,1.142414860681115,1.624679075738126,-1.1146289480803873,-0.1642119381751714,-0.8949945224040058
26,488.5544527408486,447.783637108335,52.82234565652887,52.77800532459554,63.03087119723183,1.661602636728808,1.748452012383901,1.142414860681115,-0.8824479847834082,0.06098593097546622,-0.6586785610603763
27,550.635182511858,488.5544527408486,54.99252423180037,52.82234565652887,36.71666265147453,1.966490828437837,1.661602636728808,1.748452012383901,-1.05839364431471,0.35177710664214595,-0.7172319060726413
28,476.939000458503,550.635182511858,59.99660902565677,54.99252423180037,45.50053735298197,2.460220318237454,1.966490828437837,1.661602636728808,-0.7927924020152174,0.2636686218712972,-0.5372001820824321
29,529.2095751867078,476.939000458503,58.38855167490252,59.99660902565677,45.3691335995935,3.248515257014131,2.460220318237454,1.966490828437837,-0.7256341277568009,0.2074232788325845,-0.5005503366749166
