,CachoVerdeHa,CachoVerdeHa_1,CachoMaduroHa,CachoMaduroHa_1,ProducaoTon,AnteseHa_4,AnteseHa_5,AnteseHa_6,Fator 1,Fator 2,Rank
19,472.7599486521181,518.76127411805,45.74374197689345,54.7768010046809,64.76821243638211,6.759439753158523,11.6129160857549,0.0,0.05661343501672558,0.2891276276913267,0.11879728351633194
20,461.25,472.7599486521181,54.02089783281734,45.74374197689345,69.6632726282353,4.560810810810811,6.759439753158523,11.6129160857549,0.22009299473611446,-0.4770511488378396,0.04365315943244448
21,375.422600619195,461.25,58.98761609907121,54.02089783281734,77.6851048009804,2.932045303131246,4.560810810810811,6.759439753158523,-0.08063566002622534,-0.5630410677805789,-0.20870564378715725
22,309.2179936141724,375.422600619195,59.19198681635596,58.98761609907121,72.43350866731897,2.666400274003882,2.932045303131246,4.560810810810811,-0.41229297418303545,-0.7623762382699987,-0.5143134513629201
23,304.7737081884666,309.2179936141724,52.31836710226592,59.19198681635596,63.45047156264237,1.624679075738126,2.666400274003882,2.932045303131246,-0.8134791999226318,-0.803101575173033,-0.8316465988915193
24,356.4749082007344,304.7737081884666,51.34332925336598,52.31836710226592,55.48402023514212,1.142414860681115,1.624679075738126,2.666400274003882,-1.0868449640355218,-0.5870237890516404,-0.9841895225214092
25,447.783637108335,356.4749082007344,52.77800532459554,51.34332925336598,51.63583121789883,1.748452012383901,1.142414860681115,1.624679075738126,-1.1146289480803866,-0.1642119381751751,-0.8949945224040063
26,488.5544527408486,447.783637108335,52.82234565652887,52.77800532459554,63.03087119723183,1.661602636728808,1.748452012383901,1.142414860681115,-0.8824479847834085,0.06098593097546312,-0.6586785610603771
27,550.635182511858,488.5544527408486,54.99252423180037,52.82234565652887,36.71666265147453,1.966490828437837,1.661602636728808,1.748452012383901,-1.0583936443147104,0.3517771066421422,-0.7172319060726426
28,476.939000458503,550.635182511858,59.99660902565677,54.99252423180037,45.50053735298197,2.460220318237454,1.966490828437837,1.661602636728808,-0.7927924020152178,0.26366862187129403,-0.5372001820824334
29,529.2095751867078,476.939000458503,58.38855167490252,59.99660902565677,45.3691335995935,3.248515257014131,2.460220318237454,1.966490828437837,-0.7256341277568011,0.20742327883258205,-0.5005503366749174
